dyad.type	mean.R
Mean PO	0.4887595744680851
Mean PO	0.5189553191489362
Mean PO	0.5157340425531914
Mean PO	0.5347212765957446
Mean PO	0.5203851063829787
Mean PO	0.49739574468085107
Mean PO	0.5198914893617022
Mean PO	0.492231914893617
Mean PO	0.5211936170212766
Mean PO	0.5467127659574468
Mean PO	0.5245531914893617
Mean PO	0.5184085106382978
Mean PO	0.5030617021276595
Mean PO	0.5313893617021277
Mean PO	0.5242382978723404
Mean PO	0.542427659574468
Mean PO	0.5014893617021277
Mean PO	0.5439787234042553
Mean PO	0.5098489361702128
Mean PO	0.5336297872340425
Mean PO	0.5464595744680851
Mean PO	0.509363829787234
Mean PO	0.5218021276595745
Mean PO	0.5092255319148936
Mean PO	0.5303787234042553
Mean PO	0.5172106382978724
Mean PO	0.5049659574468085
Mean PO	0.5061063829787235
Mean PO	0.4951659574468085
Mean PO	0.4887127659574468
Mean PO	0.5246404255319149
Mean PO	0.5279446808510638
Mean PO	0.518768085106383
Mean PO	0.5246
Mean PO	0.5323787234042553
Mean PO	0.5154978723404255
Mean PO	0.5492531914893617
Mean PO	0.5210872340425532
Mean PO	0.5139489361702128
Mean PO	0.5392638297872341
Mean PO	0.556595744680851
Mean PO	0.5173191489361703
Mean PO	0.5071212765957447
Mean PO	0.4996765957446809
Mean PO	0.5097702127659575
Mean PO	0.5322340425531915
Mean PO	0.531636170212766
Mean PO	0.5014893617021277
Mean PO	0.5238106382978723
Mean PO	0.5228531914893617
Mean PO	0.5257617021276596
Mean PO	0.49112340425531914
Mean PO	0.5237276595744681
Mean PO	0.5185893617021277
Mean PO	0.5210063829787234
Mean PO	0.5172234042553191
Mean PO	0.5464808510638298
Mean PO	0.5319234042553191
Mean PO	0.5294319148936171
Mean PO	0.5354553191489362
Mean PO	0.5130297872340426
Mean PO	0.5220276595744681
Mean PO	0.5379170212765958
Mean PO	0.5139659574468085
Mean PO	0.5332595744680851
Mean PO	0.5061489361702127
Mean PO	0.5080148936170212
Mean PO	0.5136234042553192
Mean PO	0.5317702127659575
Mean PO	0.5229212765957447
Mean PO	0.5326127659574468
Mean PO	0.5256531914893617
Mean PO	0.5077914893617022
Mean PO	0.483863829787234
Mean PO	0.5350404255319149
Mean PO	0.5309063829787234
Mean PO	0.5102872340425532
Mean PO	0.5224063829787234
Mean PO	0.5201659574468085
Mean PO	0.5056489361702128
Mean PO	0.5492978723404255
Mean PO	0.5404361702127659
Mean PO	0.5179702127659574
Mean PO	0.5310957446808511
Mean PO	0.5383765957446809
Mean PO	0.5117127659574469
Mean PO	0.5356936170212766
Mean PO	0.5164446808510639
Mean PO	0.5379680851063829
Mean PO	0.5156553191489361
Mean PO	0.5192829787234042
Mean PO	0.5319765957446808
Mean PO	0.5050489361702127
Mean PO	0.4875340425531915
Mean PO	0.49387659574468085
Mean PO	0.5356531914893617
Mean PO	0.5060361702127659
Mean PO	0.5280085106382979
Mean PO	0.5087765957446808
Mean PO	0.4908382978723404
Mean PO	0.5144489361702128
Mean PO	0.5356148936170213
Mean PO	0.5096957446808511
Mean PO	0.5286595744680851
Mean PO	0.5087510638297872
Mean PO	0.5279085106382979
Mean PO	0.5021106382978724
Mean PO	0.5009659574468085
Mean PO	0.5309191489361702
Mean PO	0.5261148936170212
Mean PO	0.5226042553191489
Mean PO	0.538495744680851
Mean PO	0.5286553191489362
Mean PO	0.5034021276595745
Mean PO	0.5395
Mean PO	0.48640425531914894
Mean PO	0.5089659574468085
Mean PO	0.5600063829787234
Mean PO	0.5160340425531915
Mean PO	0.5296744680851064
Mean PO	0.5192340425531915
Mean PO	0.5161468085106383
Mean PO	0.5331468085106383
Mean PO	0.5304893617021277
Mean PO	0.5174340425531915
Mean PO	0.5433638297872341
Mean PO	0.4983127659574468
Mean PO	0.5534531914893617
Mean PO	0.5365042553191489
Mean PO	0.49741063829787235
Mean PO	0.5088276595744681
Mean PO	0.5216255319148936
Mean PO	0.5240893617021276
Mean PO	0.5170170212765958
Mean PO	0.5097
Mean PO	0.5536574468085107
Mean PO	0.5303255319148936
Mean PO	0.5274382978723404
Mean PO	0.5197765957446808
Mean PO	0.4832170212765957
Mean PO	0.5396170212765957
Mean PO	0.5107851063829787
Mean PO	0.5090510638297873
Mean PO	0.5086234042553192
Mean PO	0.5063595744680851
Mean PO	0.5360872340425532
Mean PO	0.522568085106383
Mean PO	0.5249829787234043
Mean PO	0.4854723404255319
Mean PO	0.5052744680851063
Mean PO	0.5446106382978724
Mean PO	0.5473489361702127
Mean PO	0.5328617021276596
Mean PO	0.5181404255319149
Mean PO	0.5179574468085106
Mean PO	0.5158851063829787
Mean PO	0.535836170212766
Mean PO	0.5327042553191489
Mean PO	0.5363191489361702
Mean PO	0.5346148936170213
Mean PO	0.5403489361702127
Mean PO	0.5417787234042554
Mean PO	0.5182510638297873
Mean PO	0.5154127659574468
Mean PO	0.5368595744680851
Mean PO	0.5209787234042553
Mean PO	0.5252914893617021
Mean PO	0.49511702127659574
Mean PO	0.5047595744680851
Mean PO	0.5123255319148936
Mean PO	0.5211936170212766
Mean PO	0.5116085106382978
Mean PO	0.5233936170212766
Mean PO	0.5243446808510638
Mean PO	0.5108829787234043
Mean PO	0.5597446808510639
Mean PO	0.5230106382978723
Mean PO	0.5144297872340425
Mean PO	0.5445468085106383
Mean PO	0.514536170212766
Mean PO	0.525768085106383
Mean PO	0.5174574468085107
Mean PO	0.5233702127659574
Mean PO	0.5380468085106384
Mean PO	0.526463829787234
Mean PO	0.5343042553191489
Mean PO	0.5150106382978723
Mean PO	0.5369744680851064
Mean PO	0.5137148936170213
Mean PO	0.5206063829787234
Mean PO	0.49147446808510636
Mean PO	0.5285574468085107
Mean PO	0.5360914893617021
Mean PO	0.5233829787234042
Mean PO	0.5099127659574468
Mean PO	0.5095531914893617
Mean PO	0.5314851063829787
Mean PO	0.522904255319149
Mean PO	0.49411489361702127
Mean PO	0.5092297872340426
Mean PO	0.4848851063829787
Mean PO	0.5143872340425532
Mean PO	0.5411702127659574
Mean PO	0.5112829787234042
Mean PO	0.503704255319149
Mean PO	0.5093106382978724
Mean PO	0.5009340425531915
Mean PO	0.5173446808510639
Mean PO	0.514068085106383
Mean PO	0.5439787234042553
Mean PO	0.557527659574468
Mean PO	0.5213382978723404
Mean PO	0.4895936170212766
Mean PO	0.5337340425531915
Mean PO	0.5094510638297872
Mean PO	0.5108893617021276
Mean PO	0.4860255319148936
Mean PO	0.5083234042553192
Mean PO	0.47781063829787235
Mean PO	0.5118531914893617
Mean PO	0.4995978723404255
Mean PO	0.5064255319148936
Mean PO	0.5232085106382979
Mean PO	0.5210170212765958
Mean PO	0.5229914893617021
Mean PO	0.5451063829787234
Mean PO	0.499631914893617
Mean PO	0.5185595744680851
Mean PO	0.5270617021276596
Mean PO	0.5358659574468085
Mean PO	0.5015191489361702
Mean PO	0.5192702127659574
Mean PO	0.5338914893617022
Mean PO	0.5356872340425531
Mean PO	0.49497446808510637
Mean PO	0.5516744680851063
Mean PO	0.4999063829787234
Mean PO	0.4995425531914894
Mean PO	0.5353489361702127
Mean PO	0.5338170212765957
Mean PO	0.4884425531914894
Mean PO	0.5096085106382979
Mean PO	0.511127659574468
Mean PO	0.5267787234042554
Mean PO	0.5402744680851064
Mean PO	0.5044702127659575
Mean PO	0.4870255319148936
Mean PO	0.5650255319148936
Mean PO	0.5215978723404255
Mean PO	0.5007617021276596
Mean PO	0.5178446808510638
Mean PO	0.5228957446808511
Mean PO	0.5408255319148936
Mean PO	0.5123340425531915
Mean PO	0.5190340425531915
Mean PO	0.5289872340425532
Mean PO	0.5146425531914893
Mean PO	0.5093574468085107
Mean PO	0.4945148936170213
Mean PO	0.5448106382978724
Mean PO	0.5346914893617021
Mean PO	0.5383
Mean PO	0.543368085106383
Mean PO	0.5266106382978724
Mean PO	0.5385106382978724
Mean PO	0.5348553191489361
Mean PO	0.5161659574468085
Mean PO	0.5040489361702127
Mean PO	0.5374936170212766
Mean PO	0.5029297872340426
Mean PO	0.544327659574468
Mean PO	0.5197234042553192
Mean PO	0.5108787234042553
Mean PO	0.5277148936170213
Mean PO	0.5047765957446808
Mean PO	0.4803340425531915
Mean PO	0.5281914893617021
Mean PO	0.5367468085106383
Mean PO	0.5273744680851064
Mean PO	0.5116595744680851
Mean PO	0.5091851063829788
Mean PO	0.5144702127659575
Mean PO	0.5165510638297872
Mean PO	0.5293829787234042
Mean PO	0.49841914893617023
Mean PO	0.5279148936170213
Mean PO	0.5051468085106383
Mean PO	0.5259744680851064
Mean PO	0.5362127659574468
Mean PO	0.5432893617021277
Mean PO	0.5406148936170213
Mean PO	0.48050851063829786
Mean PO	0.49939787234042554
Mean PO	0.509968085106383
Mean PO	0.5275617021276596
Mean PO	0.5178702127659575
Mean PO	0.5116063829787234
Mean PO	0.5284127659574468
Mean PO	0.5311595744680851
Mean PO	0.5172808510638298
Mean PO	0.5194404255319149
Mean PO	0.5102425531914894
Mean PO	0.5124936170212766
Mean PO	0.5175446808510639
Mean PO	0.5186425531914893
Mean PO	0.4995
Mean PO	0.5145212765957446
Mean PO	0.4864212765957447
Mean PO	0.5425787234042553
Mean PO	0.538836170212766
Mean PO	0.5124
Mean PO	0.5218702127659575
Mean PO	0.5239
Mean PO	0.510736170212766
Mean PO	0.48443617021276597
Mean PO	0.519004255319149
Mean PO	0.5314212765957447
Mean PO	0.5366191489361702
Mean PO	0.5312489361702127
Mean PO	0.5271063829787234
Mean PO	0.5125978723404255
Mean PO	0.5244702127659574
Mean PO	0.4968021276595745
Mean PO	0.5377914893617022
Mean PO	0.5141893617021277
Mean PO	0.5203297872340426
Mean PO	0.5230106382978723
Mean PO	0.5417957446808511
Mean PO	0.5133531914893616
Mean PO	0.5252893617021277
Mean PO	0.538031914893617
Mean PO	0.5287212765957446
Mean PO	0.5020489361702127
Mean PO	0.5239063829787234
Mean PO	0.5303446808510638
Mean PO	0.5060489361702127
Mean PO	0.5309021276595745
Mean PO	0.5268234042553191
Mean PO	0.5504212765957447
Mean PO	0.5135276595744681
Mean PO	0.5841468085106383
Mean PO	0.5132978723404256
Mean PO	0.506631914893617
Mean PO	0.4838574468085106
Mean PO	0.5187446808510638
Mean PO	0.5175957446808511
Mean PO	0.5085914893617022
Mean PO	0.5385978723404256
Mean PO	0.5074212765957447
Mean PO	0.5357851063829787
Mean PO	0.4955127659574468
Mean PO	0.5261361702127659
Mean PO	0.488268085106383
Mean PO	0.5173021276595745
Mean PO	0.5151595744680851
Mean PO	0.5041382978723404
Mean PO	0.5355170212765957
Mean PO	0.5318063829787234
Mean PO	0.5035531914893617
Mean PO	0.545863829787234
Mean PO	0.5307255319148936
Mean PO	0.5104234042553192
Mean PO	0.5381063829787234
Mean PO	0.5181
Mean PO	0.5120255319148936
Mean PO	0.5024446808510639
Mean PO	0.5100574468085106
Mean PO	0.5333425531914894
Mean PO	0.5250553191489362
Mean PO	0.5190638297872341
Mean PO	0.5167085106382979
Mean PO	0.5177212765957446
Mean PO	0.4858
Mean PO	0.513931914893617
Mean PO	0.5264893617021277
Mean PO	0.5105191489361702
Mean PO	0.5230829787234043
Mean PO	0.5260553191489362
Mean PO	0.5098553191489362
Mean PO	0.5188468085106382
Mean PO	0.5083170212765957
Mean PO	0.5327085106382978
Mean PO	0.5245085106382978
Mean PO	0.5053617021276596
Mean PO	0.5323553191489362
Mean PO	0.5267872340425532
Mean PO	0.5223361702127659
Mean PO	0.5019
Mean PO	0.5164787234042553
Mean PO	0.5161085106382979
Mean PO	0.5604595744680851
Mean PO	0.5217234042553192
Mean PO	0.4929914893617021
Mean PO	0.5285446808510639
Mean PO	0.5203744680851063
Mean PO	0.5147787234042553
Mean PO	0.5233170212765957
Mean PO	0.5142723404255319
Mean PO	0.49272340425531913
Mean PO	0.5180127659574468
Mean PO	0.5023702127659574
Mean PO	0.540368085106383
Mean PO	0.5371978723404255
Mean PO	0.5205978723404255
Mean PO	0.5315468085106383
Mean PO	0.49760212765957446
Mean PO	0.49058936170212764
Mean PO	0.5142702127659574
Mean PO	0.5551
Mean PO	0.49239148936170213
Mean PO	0.5351702127659574
Mean PO	0.5257893617021276
Mean PO	0.5171510638297873
Mean PO	0.5542361702127659
Mean PO	0.5336234042553192
Mean PO	0.49608723404255317
Mean PO	0.5477127659574468
Mean PO	0.5178234042553191
Mean PO	0.5242042553191489
Mean PO	0.5401106382978723
Mean PO	0.5099297872340426
Mean PO	0.546763829787234
Mean PO	0.5163787234042553
Mean PO	0.5123617021276595
Mean PO	0.5174276595744681
Mean PO	0.5085489361702128
Mean PO	0.48653829787234043
Mean PO	0.5054617021276596
Mean PO	0.5081765957446809
Mean PO	0.5453595744680851
Mean PO	0.5160489361702127
Mean PO	0.544868085106383
Mean PO	0.49841702127659576
Mean PO	0.5450808510638298
Mean PO	0.5124851063829787
Mean PO	0.5357531914893617
Mean PO	0.4949446808510638
Mean PO	0.5086893617021276
Mean PO	0.513736170212766
Mean PO	0.5136914893617022
Mean PO	0.5422255319148936
Mean PO	0.506495744680851
Mean PO	0.514395744680851
Mean PO	0.5008617021276596
Mean PO	0.5256170212765957
Mean PO	0.5338021276595745
Mean PO	0.5271638297872341
Mean PO	0.5122702127659574
Mean PO	0.5299702127659575
Mean PO	0.5195042553191489
Mean PO	0.5341021276595744
Mean PO	0.5256085106382978
Mean PO	0.514268085106383
Mean PO	0.5241297872340426
Mean PO	0.5145978723404255
Mean PO	0.5097425531914893
Mean PO	0.5457595744680851
Mean PO	0.5266085106382978
Mean PO	0.5280191489361702
Mean PO	0.5206170212765957
Mean PO	0.49013617021276595
Mean PO	0.539327659574468
Mean PO	0.5251255319148936
Mean PO	0.48065531914893617
Mean PO	0.5222978723404256
Mean PO	0.521768085106383
Mean PO	0.5285255319148936
Mean PO	0.5237851063829787
Mean PO	0.5104446808510639
Mean PO	0.511172340425532
Mean PO	0.5252
Mean PO	0.5074936170212766
Mean PO	0.5271361702127659
Mean PO	0.5127255319148936
Mean PO	0.5228425531914893
Mean PO	0.5331
Mean PO	0.5249978723404255
Mean PO	0.5183851063829787
Mean PO	0.5566382978723404
Mean PO	0.5110914893617021
Mean PO	0.527072340425532
Mean PO	0.5445
Mean PO	0.5261531914893617
Mean PO	0.5165659574468086
Mean PO	0.5144893617021277
Mean PO	0.5052914893617021
Mean PO	0.5269765957446808
Mean PO	0.5316255319148936
Mean PO	0.5356893617021277
Mean PO	0.48557659574468087
Mean PO	0.5068659574468085
Mean PO	0.5273638297872341
Mean PO	0.5144510638297872
Mean PO	0.5146340425531915
Mean PO	0.5053936170212766
Mean PO	0.5157489361702128
Mean PO	0.5063702127659574
Mean PO	0.5202617021276595
Mean PO	0.4717595744680851
Mean PO	0.5085659574468085
Mean PO	0.5057617021276596
Mean PO	0.5201595744680851
Mean PO	0.49460212765957445
Mean PO	0.5190851063829788
Mean PO	0.5517872340425531
Mean PO	0.5100148936170212
Mean PO	0.5522446808510638
Mean PO	0.5070063829787234
Mean PO	0.5401021276595744
Mean PO	0.5162468085106383
Mean PO	0.5228872340425532
Mean PO	0.5118553191489361
Mean PO	0.4984531914893617
Mean PO	0.5049021276595744
Mean PO	0.547963829787234
Mean PO	0.5186787234042554
Mean PO	0.5266382978723404
Mean PO	0.5045936170212766
Mean PO	0.48122765957446806
Mean PO	0.5103170212765957
Mean PO	0.5437957446808511
Mean PO	0.5563957446808511
Mean PO	0.5015297872340425
Mean PO	0.4972340425531915
Mean PO	0.5339021276595745
Mean PO	0.5370255319148937
Mean PO	0.5168
Mean PO	0.5334638297872341
Mean PO	0.5192531914893617
Mean PO	0.5110234042553191
Mean PO	0.5128553191489361
Mean PO	0.5075042553191489
Mean PO	0.503972340425532
Mean PO	0.5174872340425531
Mean PO	0.4786404255319149
Mean PO	0.49100212765957446
Mean PO	0.5431829787234043
Mean PO	0.4979446808510638
Mean PO	0.5304787234042553
Mean PO	0.5056808510638298
Mean PO	0.5379936170212766
Mean PO	0.5186978723404255
Mean PO	0.5382425531914894
Mean PO	0.5001234042553191
Mean PO	0.53458723404255315
Mean PO	0.508931914893617
Mean PO	0.47279574468085106
Mean PO	0.507236170212766
Mean PO	0.5043127659574468
Mean PO	0.5190148936170212
Mean PO	0.48834893617021274
Mean PO	0.5314744680851063
Mean PO	0.535736170212766
Mean PO	0.5144936170212766
Mean PO	0.5070914893617021
Mean PO	0.5234085106382979
Mean PO	0.5108787234042553
Mean PO	0.4796191489361702
Mean PO	0.5359978723404255
Mean PO	0.5195382978723404
Mean PO	0.5283936170212766
Mean PO	0.5305808510638298
Mean PO	0.470131914893617
Mean PO	0.49090425531914894
Mean PO	0.5181553191489362
Mean PO	0.5161489361702127
Mean PO	0.5023255319148936
Mean PO	0.5509276595744681
Mean PO	0.5186
Mean PO	0.5185957446808511
Mean PO	0.5602723404255319
Mean PO	0.5249893617021276
Mean PO	0.5130170212765958
Mean PO	0.4999
Mean PO	0.5176297872340425
Mean PO	0.5315531914893618
Mean PO	0.5319872340425532
Mean PO	0.5113723404255319
Mean PO	0.5228957446808511
Mean PO	0.5286723404255319
Mean PO	0.5218234042553191
Mean PO	0.5253127659574468
Mean PO	0.5156893617021276
Mean PO	0.5176765957446808
Mean PO	0.5295489361702128
Mean PO	0.5080382978723404
Mean PO	0.5302127659574468
Mean PO	0.503268085106383
Mean PO	0.47955744680851065
Mean PO	0.5431744680851064
Mean PO	0.4942744680851064
Mean PO	0.5483914893617021
Mean PO	0.5133936170212766
Mean PO	0.5497148936170213
Mean PO	0.512531914893617
Mean PO	0.5153978723404256
Mean PO	0.5062319148936171
Mean PO	0.5464510638297873
Mean PO	0.5018957446808511
Mean PO	0.520736170212766
Mean PO	0.5082595744680851
Mean PO	0.5311574468085106
Mean PO	0.5093574468085107
Mean PO	0.534031914893617
Mean PO	0.5312255319148936
Mean PO	0.5205106382978724
Mean PO	0.5147808510638298
Mean PO	0.4910978723404255
Mean PO	0.5416617021276596
Mean PO	0.5424829787234042
Mean PO	0.5166510638297872
Mean PO	0.5344106382978724
Mean PO	0.5331638297872341
Mean PO	0.5297
Mean PO	0.5179127659574468
Mean PO	0.5165191489361702
Mean PO	0.5635340425531915
Mean PO	0.5260531914893617
Mean PO	0.5049595744680851
Mean PO	0.5393489361702127
Mean PO	0.5173191489361703
Mean PO	0.4937787234042553
Mean PO	0.5132723404255319
Mean PO	0.5247340425531914
Mean PO	0.5647191489361703
Mean PO	0.5370106382978723
Mean PO	0.5078425531914894
Mean PO	0.5144404255319149
Mean PO	0.5304042553191489
Mean PO	0.48307234042553193
Mean PO	0.520936170212766
Mean PO	0.4798851063829787
Mean PO	0.532868085106383
Mean PO	0.5176574468085107
Mean PO	0.5192595744680851
Mean PO	0.5436723404255319
Mean PO	0.4983148936170213
Mean PO	0.5470659574468085
Mean PO	0.5337765957446808
Mean PO	0.5193212765957447
Mean PO	0.507604255319149
Mean PO	0.5226127659574468
Mean PO	0.5385489361702128
Mean PO	0.5002787234042553
Mean PO	0.5116489361702128
Mean PO	0.5253021276595745
Mean PO	0.5186063829787234
Mean PO	0.5454765957446809
Mean PO	0.5122617021276595
Mean PO	0.5020021276595745
Mean PO	0.5387553191489362
Mean PO	0.5152021276595745
Mean PO	0.5169723404255319
Mean PO	0.502263829787234
Mean PO	0.4984425531914894
Mean PO	0.5056829787234043
Mean PO	0.5301829787234043
Mean PO	0.5346106382978724
Mean PO	0.5039829787234043
Mean PO	0.5190851063829787
Mean PO	0.5164085106382978
Mean PO	0.5322063829787234
Mean PO	0.5250808510638297
Mean PO	0.5324297872340426
Mean PO	0.5055978723404255
Mean PO	0.5005404255319149
Mean PO	0.5333404255319149
Mean PO	0.5246148936170213
Mean PO	0.5058978723404255
Mean PO	0.5143702127659574
Mean PO	0.5073574468085107
Mean PO	0.5424787234042553
Mean PO	0.5317212765957446
Mean PO	0.5126255319148936
Mean PO	0.5054063829787234
Mean PO	0.5214723404255319
Mean PO	0.5197276595744681
Mean PO	0.5050510638297873
Mean PO	0.5292021276595744
Mean PO	0.5629510638297872
Mean PO	0.5056404255319149
Mean PO	0.5573361702127659
Mean PO	0.4870744680851064
Mean PO	0.4998723404255319
Mean PO	0.5215829787234043
Mean PO	0.5511893617021276
Mean PO	0.5232021276595744
Mean PO	0.5140872340425532
Mean PO	0.5167851063829787
Mean PO	0.4922127659574468
Mean PO	0.5219212765957447
Mean PO	0.5359574468085107
Mean PO	0.5451574468085106
Mean PO	0.5152851063829788
Mean PO	0.5115936170212766
Mean PO	0.4724787234042553
Mean PO	0.5093297872340425
Mean PO	0.5289723404255319
Mean PO	0.5222234042553191
Mean PO	0.5266021276595745
Mean PO	0.5426212765957447
Mean PO	0.5071914893617021
Mean PO	0.5176765957446808
Mean PO	0.5028489361702128
Mean PO	0.5109425531914894
Mean PO	0.5148
Mean PO	0.5257936170212766
Mean PO	0.5169489361702128
Mean PO	0.5059212765957447
Mean PO	0.5741148936170213
Mean PO	0.5477404255319149
Mean PO	0.5322191489361702
Mean PO	0.5035212765957446
Mean PO	0.5189127659574468
Mean PO	0.5065382978723404
Mean PO	0.5507765957446809
Mean PO	0.5380510638297873
Mean PO	0.5423659574468085
Mean PO	0.5353617021276595
Mean PO	0.5147106382978723
Mean PO	0.48552978723404255
Mean PO	0.5309063829787234
Mean PO	0.501268085106383
Mean PO	0.5029553191489362
Mean PO	0.5263851063829788
Mean PO	0.5101127659574468
Mean PO	0.5056829787234043
Mean PO	0.5055893617021276
Mean PO	0.5101702127659574
Mean PO	0.4833404255319149
Mean PO	0.506131914893617
Mean PO	0.5179765957446808
Mean PO	0.533495744680851
Mean PO	0.4930723404255319
Mean PO	0.5227
Mean PO	0.5041702127659574
Mean PO	0.5350234042553191
Mean PO	0.4958212765957447
Mean PO	0.5443404255319149
Mean PO	0.510131914893617
Mean PO	0.5033787234042553
Mean PO	0.5153914893617021
Mean PO	0.5400148936170213
Mean PO	0.5057617021276596
Mean PO	0.5224553191489362
Mean PO	0.5322702127659574
Mean PO	0.549636170212766
Mean PO	0.5202425531914894
Mean PO	0.48827021276595745
Mean PO	0.5242063829787235
Mean PO	0.5057595744680851
Mean PO	0.5199808510638297
Mean PO	0.5192234042553191
Mean PO	0.523831914893617
Mean PO	0.5153021276595745
Mean PO	0.5288191489361702
Mean PO	0.5320276595744681
Mean PO	0.5442872340425532
Mean PO	0.5276872340425532
Mean PO	0.5129106382978723
Mean PO	0.532063829787234
Mean PO	0.508027659574468
Mean PO	0.49897446808510637
Mean PO	0.5163553191489362
Mean PO	0.5020404255319149
Mean PO	0.5082276595744681
Mean PO	0.4848212765957447
